Date,Year,Companies,Transaction Type,Deal Value,Key Details,Source File,SDC Deal No,Date Announced,Rank Date,Rank Value inc. Net Debt of Target,Target Full Name,Target PermID,Target Macro Industry,Target Mid Industry,Target Nation,Acquiror Full Name,Acquiror PermID,Acquiror Macro Industry,Acquiror Mid Industry,Acquiror Nation,M&A TRBC Activity,M&A Type,Deal Status,Deal Synopsis,Target Business Description,Acquiror Short Business Description,Acquisition Techniques,Buyouts or Financial Sponsor Involvement Flag,Deal Type,Cross Border Deal Flag,Enterprise Value at Announcement,Enterprise Value at Effective Date,Target Market Value 4 Weeks Prior to Announcement,Acquiror Market Value 4 Weeks Prior to Announcement,Premium Paid - 1 Day Prior to Announcement,Premium Paid - 1 Week Prior to Announcement,Premium Paid - 4 Weeks Prior to Announcement,Ratio of Transaction Value to Sales,Ratio of Deal Value to EBIT,Ratio of Deal Value to EBITDA,Ratio of Deal Value to Net Income,Target Stock Price on Announcement Day,Research & Development Expense Last 12 Months,Research & Development Expense 2 Years Prior,Research & Development Expense 3 Years Prior,Defensive Tactics,Defensive Tactics Flag,EBIT Margin,EBIT 3 Year Growth Rate Percentage,EBIT 5 Year Growth Rate Percentage,EBITDA 3 Year Growth Rate,EBITDA 5 Year Growth Rate,Net Sales 2 Year Growth Rate,Net Sales 3 Year Growth Rate,Leveraged Buyout Flag,Date Withdrawn,Date Originally Announced,Target High Share Price Last 12 Months,Corresponding transcript,Unnamed: 53
2024-07-30,2024,CNS Pharma licensing TPI 287,Licensing,Undisclosed,Brain malignancies taxane,2024-Jul-30-CNSP.OQ,4246530040.0,2024-05-31,2024-05-31,70.0001326400679,Bionomics Ltd,5090722609,Healthcare,Biotechnology,Australia,Undisclosed Acquiror,,Financials,Brokerage,Unknown,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Pending,"AUSTRALIA - Bionomics Ltd, an Adelaide-based provider of biotechnology research and development services, planned to divest shares and warrants convertible into an 83.063% interest, or 58.081 mil ordinary shares, in the company to an undisclosed acquiror, for an estimated AUD 105.549 mil (USD 70 mil). The consideration was to consist of an estimated AUD 11.31 mil (USD 7.501 mil) and up to AUD 94.239 mil (USD 62.499 mil) in profit-related payments.","Bionomics Ltd, located in Adelaide, Australia, is a clinical-stage biopharmaceutical company. The Company is focused on development of novel drug candidates focused on the treatment of serious central nervous system disorders. It is developing novel allosteric ion channel modulators to treat patients suffering from serious central nervous system (CNS) disorders with high unmet medical need. It is advancing its lead drug candidate, BNC210, an oral, proprietary, selective negative allosteric modulator of the 7 nicotinic acetylcholine receptor, for the acute treatment of social anxiety disorder (SAD) and chronic treatment of post-traumatic stress disorder (PTSD). Its 7 Receptor Positive Allosteric Modulators (PAMs) pipeline is targeting cognitive dysfunction associated with Alzheimer's disease and other central nervous system conditions. The Company's CNS pipeline also includes preclinical assets that target Kv3.1/3.2 and Nav1.7/1.8 ion channels. The Company was founded on September 27, 1996.",Unknown,Not Applicable,False,Disclosed Value,False,78.9786384345212,,11.3221261861338,,,,,,0.0,0.0,,0.84,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2024-05-31,4.46,2024-Jul-30-CNSP.OQ-140944909061-Transcript,
2024-10-07,2024,Virios + WEX merger forming Dogwood,Merger,$19.5M financing,Nav1.7 inhibition for neuropathy,2024-Oct-07-DWTX.OQ,4297643040.0,2024-10-07,2024-10-07,100.0,Pharmagesic (Holdings) Inc,,Healthcare,Biotechnology,Canada,Dogwood Therapeutics Inc,,Healthcare,Biotechnology,United States,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"CANADA - Virios Therapeutics Inc of the US acquired the entire share capital of Pharmagesic (Holdings) Inc, a Brossard-based manufacturer of biological products, from Sealbond Ltd, ultimately owned by CK Life Sciences International (Holdings) Inc, for an estimated CAD 135.71 mil (USD 100 mil), in a stock swap transaction.","Pharmagesic (Holdings) Inc is a manufacturer of biological products. The Company is located in Brossard, Quebec.",Research and Development in Biotechnology,Stock Swap|Divestiture,False,Disclosed Value,True,99.6695064629847,98.9861415025529,,,,,,,0.0,0.0,0.0,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2024-10-07,,2024-Oct-07-DWTX.OQ-138664825996-Transcript,
2024-10-14,2024,H. Lundbeck acquiring Longboard,Acquisition,Undisclosed,Bexicaserin breakthrough therapy,2024-Oct-14-HLUNa.CO,4300085020.0,2024-10-14,2024-10-14,2065.37836,Longboard Pharmaceuticals Inc,,Healthcare,Biotechnology,United States,H Lundbeck A/S,,Healthcare,Pharmaceuticals,Denmark,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - H Lundbeck A/S of Denmark, a unit of Lundbeckfonden, completed a tender offer to acquire the entire share capital of Longboard Pharmaceuticals Inc, a La Jolla-based provider of biotechnology research and development services, for USD 60 in cash per share or a total value of USD 2.354 bil in cash. The offer was conditional upon at least a majority of Longboard's shares being tendered.","Longboard Pharmaceuticals Inc, located in La Jola, California, is a clinical-stage biopharmaceutical company focused on developing medicines for neurological diseases. The Company is working to advance a portfolio of centrally acting product candidates designed to be highly selective for specific G protein-coupled receptors (GPCRs). It is focused on developing various product candidates in its pipeline, which includes bexicaserin (LP352) and LP659. The Company plans to advance Company plans to advance bexicaserin (LP352), an oral, centrally acting 5-hydroxytryptamine 2C (5-HT2C) receptor superagonist, with no observed impact on 5-HT2B and 5-HT2A receptor subtypes, into a global Phase 3 program. It is also evaluating LP659, an oral, centrally acting, sphingosine-1-phosphate (S1P) receptor subtypes 1 and 5 modulator, which is in development for the potential treatment of rare neuroinflammatory conditions. The Company is conducting a Phase 1 single-ascending dose (SAD) clinical trial for LP659 in healthy volunteers. The Company was founded in January 3, 2020.",Pharmaceutical Preparation Manufacturing,Tender/Merger|Tender Offer,False,Disclosed Value|Tender Offers,True,2065.37836,2065.37836,1199.753,1187.325,54.24,79.91,95.19,,-26.916,0.0,-30.832,58.99,67.263,34.638,19.774,Not Applicable,False,0.0,0.0,0.0,0.0,,,0.0,False,,2024-10-14,39.5,2024-Oct-14-HLUNa.CO-140601735897-Transcript,
2024-10-22,2024,Ocuphire acquiring Opus Genetics,Acquisition,58%/42% ownership,7 inherited retinal disease programs,2024-Oct-22-IRD.OQ,4306159020.0,2024-10-22,2024-10-22,6.984,Opus Genetics Inc,,Healthcare,Biotechnology,United States,Ocuphire Pharma Inc,,Healthcare,Pharmaceuticals,United States,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"US - Ocuphire Pharma Inc (Ocuphire) acquired the entire share capital of Opus Genetics Inc, a Raleigh-based provider of biotechnology research and development services, for USD 6.984 mil, in a stock swap transaction. After the transaction, Ocuphire was renamed as Opus Genetics Inc.","Opus Genetics Inc, located in Raleigh, North Carolina, is a provider of biotechnology research and development services. The Company was founded in January 2021.",Pharmaceutical Preparation Manufacturing,Stock Swap,False,Disclosed Value,False,6.984,6.984,,,,,,1.091,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2024-10-22,,2024-Oct-22-IRD.OQ-137221432092-Transcript,
2024-10-29,2024,GlycoMimetics acquired by Crescent,Reverse Acquisition,$200M pre-closing,3.1%/96.9% ownership split,2024-Oct-29-CBIO.OQ,,2024-09-29,2024-09-29,200.0,"GlycoMimetics, Inc.",,Healthcare,Biotechnology,United States,"Crescent Biopharma, Inc.",,Healthcare,Pharmaceuticals,United States,Biotechnology & Medical Research (NEC),,Completed,,,,,,,False,,,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,2024-Oct-29-CBIO.OQ-139530067606-Transcript,
2024-11-14,2024,Kane Biotech acquiring FB Dermatology,Acquisition,Undisclosed,Photodynamic therapy platforms,2024-Nov-14-KNE.V,4338033040.0,2024-11-12,2024-11-12,4.47470195288778,FB Dermatology Srl,,Healthcare,Biotechnology,Italy,Kane Biotech Inc,,Healthcare,Pharmaceuticals,Canada,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Pending,"ITALY - Kane Biotech Inc (Kane) of Canada agreed to acquire the entire share capital of FB Dermatology Srl, a San Benedetto del Tronto-based provider of biotechnology research and development services, for an estimated EUR 4.2 mil (USD 4.475 mil). The consideration was to consist of EUR 0.188 mil (USD 0.2 mil) in cash, EUR 0.445 mil (USD 0.474 mil) in newly issued Kane ordinary shares, up to EUR 2.159 mil (USD 2.3 mil) in profit-related payments, and EUR 1.408 mil (USD 1.5 mil) in Kane's warrants. The shares were valued based on Kanse's closing stock price of EUR 0.0742 (USD 0.0791) on 11 November 2024, the last full trading day before the announcement.","FB Dermatology Srl is a provider of biotechnology research and development services. The Company is located in San Benedetto del Tronto, Italy.",Biological Product (Except Diagnostic) Manufacturing,Not Applicable,False,Disclosed Value,True,4.46167737823339,,,11.998,,,,,0.0,0.0,0.0,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2024-11-12,,2024-Nov-14-KNE.V-140394939167-Transcript,
2024-12-03,2024,Coherus divesting UDENYCA to Intas,Divestiture,Up to $558M,Focus shift to immuno-oncology,2024-Dec-03-CHRS.OQ,4322514020.0,2024-12-03,2024-12-03,558.4,Coherus Biosciences Inc-UDENYCA Business,,Healthcare,Pharmaceuticals,United States,Intas Pharmaceuticals Ltd,,Healthcare,Pharmaceuticals,India,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Completed,"US - Intas Pharmaceuticals Ltd of India acquired UDENYCA Business of Coherus Biosciences Inc, a Redwood City-based provider of biotechnology research and development services, for an estimated USD 558.4 mil. The consideration consisted of USD 483.4 mil in cash, and up to USD 75 mil in profit-related payments.","UDENYCA Business of Coherus Biosciences Inc, located in Redwood City, California, is a pegfilgrastim.","Manufacture,wholesale pharmaceutical products",Divestiture|Financial Acquiror,True,Disclosed Value,True,,,,,,,,,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2024-12-03,,2024-Dec-03-CHRS.OQ-141015830601-Transcript,
2024-12-16,2024,Pharming acquiring Abliva,Acquisition,~$66M (SEK 0.45/share),KL1333 mitochondrial diseases,2024-Dec-16-PHAR.AS,4327824040.0,2024-12-15,2024-12-15,61.888196718321,Abliva AB,,Healthcare,Biotechnology,Sweden,Pharming Technologies BV,,Consumer Products and Services,Professional Services,Netherlands,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Pending,"SWEDEN - Pharming Technologies BV of Netherlands, a unit of Pharming Group NV, launched a tender offer for for 1,611.884 mil ordinary shares, or the entire share capital of Abliva AB, a Lund-based manufacturer of biological products, for SEK 0.45 (USD 0.041) in cash pre share, or a total value of SEK 725.348 mil (USD 66.158 mil). Pharming received irrevocable undertakings with respect to 49.82% of the share capital. Upon completion, Abliva was to be delisted from Nasdaq Stockholm Stock Exchange.","Abliva AB is a manufacturer of biological products. The Company was founded in 2000 and is located in Lund, Sweden.","Research and Development in The Physical, Engineering and Lifesciences (Except Biotechnology)",Tender/Merger|Tender Offer,False,Tender Offers|Disclosed Value,True,61.888200476108,,18.6906792414969,,255.29,1847.57,253.98,5294.511,-6.907,0.0,-8.177,0.033,,6.7252890088032,10.2108237981763,Not Applicable,False,-766.518,0.0,0.0,0.0,0.0,341.935,-4.749,False,,2024-12-15,0.031,2024-Dec-16-PHAR.AS-140475375314-Transcript,
2024-12-18,2024,Cara + Tvardi merger,Merger,Undisclosed,STAT3-targeted fibrosis therapeutics,2024-Dec-18-TVRD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-Dec-18-TVRD.OQ-136906206746-Transcript,
2025-01-28,2025,Lantheus acquiring Evergreen Theragnostics,Acquisition,Undisclosed,"Theragnostic pairs, GMP manufacturing",2025-Jan-28-LNTH.OQ,4349372020.0,2025-01-28,2025-01-28,1002.5,Evergreen Theragnostics Inc,,Healthcare,Pharmaceuticals,United States,Lantheus Medical Imaging Inc,,Healthcare,Pharmaceuticals,United States,In-Vivo Diagnostic & Testing Substances,Disclosed Dollar Value Deal,Completed,"US - Lantheus Medical Imaging Inc, a unit of Lantheus Holdings Inc, acquired the entire share capital of Evergreen Theragnostics Inc, a Springfield-based manufacturer of pharmaceutical preparation, for an estimated USD 1.003 bil. The consideration consisted of USD 250 mil in cash and up to USD 752.5 mil in profit-related payments.","Evergreen Theragnostics Inc, located in Jersey City, New Jersey, specializes in the development, manufacturing, and commercialization of innovative radiopharmaceuticals for diagnostic and therapeutic applications. It operates as a Contract Development and Manufacturing Organization (CDMO), providing end-to-end solutions from early-stage research and development to large-scale commercial production. The Company was founded in 2019.",Pharmaceutical Preparation Manufacturing,Financial Acquiror,True,Disclosed Value,False,1002.5,1002.5,,,,,,105.526,0.0,0.0,,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2025-01-28,,2025-Jan-28-LNTH.OQ-140778154373-Transcript,
2025-02-06,2025,Alumis + ACELYRIN merger,Merger,55%/45% ownership,TYK2 inhibitor precision immunology,2025-Feb-06-ALMS.OQ,4353078020.0,2025-02-06,2025-02-06,,ACELYRIN Inc,,Healthcare,Biotechnology,United States,Alumis Inc,,Healthcare,Biotechnology,United States,Bio Therapeutic Drugs,Disclosed Dollar Value Deal,Completed,"US - Alumis Inc (ALMS) acquired the entire share capital of ACELYRIN Inc (SLRN), an Agoura Hills-based manufacturer of pharmaceutical preparation, for a total USD 251.498 mil, in a stock swap transaction. ALMS offered an amended 0.4814 common shares per SLRN share. Based on ALMS closing stock price of USD 5 on 17 April 2025, the last full trading day prior to the announcement, each SLRN share was valued at USD 2.407. Previously, in February 2025, ALMS offered 0.4274 common shares per SLRN share. Originally, Concentra Biosciences LLC planned to acquire the entire share capital of ACELYRIN Inc. On completion, ALMS and SLRN shareholders owned a 52% interest and a 48% stake in the combined entity, respectively. SLRN was delisted on NASDAQ.","ACELYRIN Inc, located in Agoura Hills, California, is a late-stage clinical biopharma company. The Company is focused on providing treatment options by identifying, acquiring, and accelerating the development and commercialization of transformative medicines. The Company has two programs in late-stage clinical development. The Companys lead product candidate, izokibep, is being evaluated in multiple immunologic indications, including hidradenitis suppurativa (HS), psoriatic arthritis (PsA), and uveitis. The Company is also developing Lonigutamab for the treatment of thyroid eye disease (TED), as well as developing SLRN-517 in chronic urticaria. Izokibep is an inhibitor of anti-interleukin (IL)-17A in phase III development for the treatment of psoriatic arthritis, hidradenitis suppurativa and uveitis. Lonigutamab is a subcutaneously delivered monoclonal antibody targeting IGF-1R being investigated for the treatment of TED. SLRN-517, a fully IgG1 human monoclonal antibody designed to target a distinct epitope of c-KIT. The Company was founded in July 2020.",Research and Development in Biotechnology,Stock Swap,True,Disclosed Value,False,,,215.503,363.14,24.07,21.57,12.48,,-0.94,0.0,-0.937,1.9,207.661,355.886,55.632,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2025-02-06,8.63,2025-Feb-06-ALMS.OQ-137582022362-Transcript,
2025-02-20,2025,FibroGen divesting FibroGen China,Divestiture,$85M EV + $75M net cash,"US transformation, CD46 ADC focus",2025-Feb-20-FGEN.OQ,4359091040.0,2025-02-20,2025-02-20,160.0,FibroGen International (Hong Kong) Ltd,,Healthcare,Biotechnology,Hong Kong,AstraZeneca Treasury Ltd,,Healthcare,Pharmaceuticals,United Kingdom,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Pending,"HONG KONG - AstraZeneca Treasury Ltd of the UK, a unit of AstraZeneca UK Ltd, planned to acquire the entire share capital of FibroGen International (Hong Kong) Ltd, a Central-based provider of biotechnology research and development services, from FibroGen China Anemia Holdings Ltd, ultimately owned by FibroGen Inc, for a total HKD 1.244 bil (USD 160 mil).","FibroGen International (Hong Kong) Ltd, located in Central, Hong Kong, is engaged in the research and development of therapeutics for the treatment of anemia.",Pharmaceutical Preparation Manufacturing,Divestiture,False,Disclosed Value,True,160.01440273652,,,,,,,,0.0,0.0,0.0,,,,,Not Applicable,False,0.0,0.0,0.0,,,,0.0,False,,2025-02-20,,2025-Feb-20-FGEN.OQ-137986098647-Transcript,
2025-04-28,2025,Merck KGaA acquiring SpringWorks,Acquisition,$47/share,"Rare oncology, immediate acceleration",2025-Apr-28-MRCG.DE,4354201020.0,2025-02-10,2025-04-24,3597.658,SpringWorks Therapeutics Inc,,Healthcare,Biotechnology,United States,Merck KGaA,,Healthcare,Pharmaceuticals,Germany,Biotechnology & Medical Research (NEC),Disclosed Dollar Value Deal,Completed,"US - Merck KGaA of Germany acquired the entire share capital of SpringWorks Therapeutics Inc, a Stamford-based provider of biotechnology research and development services, for USD 47 in cash per share, or a total USD 3.886 bil, via an unsolicited offer. Originally, in February 2025, MKG was rumored to be planning to acquire SWT.","SpringWorks Therapeutics Inc, located in Stamford, Connecticut, is a commercial-stage biopharmaceutical company focused on severe rare diseases and cancer. It also has a diversified targeted therapy pipeline spanning solid tumors and hematological cancers, with programs ranging from preclinical development through advanced clinical trials. Its ongoing developments include Nirogacestat for treatment of ovarian granulosa cell tumors, Nirogacestat in combination with B-cell maturation antigen (BCMA)-targeted agents, Mirdametinib Phase 2b ReNeu trial in NF1-PN and Brimarafenib (BGB-3245). The Company developed and is commercializing OGSIVEO (nirogacestat) as a Food and Drug Administration (FDA)-approved medicine for adults with desmoid tumors and GOMEKLI (mirdametinib) as an FDA-approved medicine for both adults and children with neurofibromatosis type I associated plexiform neurofibromas (NF1-PN). It is also advancing a diverse portfolio of novel targeted therapy product candidates for patients with both solid tumors and hematological cancers. The Company was founded in 2017.","Manufactures and wholesales pharmaceuticals, specialty chemicals, and cosmetic pigments",Unsolicited Deal|Rumored Deal,False,Disclosed Value,True,3443.416494,3441.671995,2776.609,62643.666,16.68,31.21,26.99,17.688,-14.677,0.0,-15.301,54.0,196.491,150.487,146.122,Not Applicable,False,-1.205,0.0,0.0,0.0,0.0,3417.331,0.0,False,,2025-02-10,52.5,2025-Apr-28-MRCG.DE-139987289085-Transcript,
2025-06-02,2025,Sanofi acquiring Blueprint Medicines,Acquisition,$129/share + $6 CVR ($9.1B),"AYVAKIT mastocytosis, $479M sales",2025-Jun-02-SASY.PA,4404641020.0,2025-06-02,2025-06-02,9626.393,Blueprint Medicines Corp,5035084232,Healthcare,Pharmaceuticals,United States,Sanofi SA,4295868215,Healthcare,Pharmaceuticals,France,Pharmaceuticals (NEC),Disclosed Dollar Value Deal,Pending,"US - Sanofi SA of France agreed to launch a tender offer for the entire share capital of Blueprint Medicines Corp (Blueprint), a Cambridge-based manufacturer of pharmaceutical preparation, for a total USD 9.102 bil. The consideration was to consist of USD 8.713 bil in cash and USD 387.997 mil in profit-related payments. Originally, in April 2025, Blueprint was rumored to be seeking a buyer.","Blueprint Medicines Corp, located in Cambridge, Massachusetts, is a pharmaceutical company that manufactures, drug therapeutics that aims to improve the lives of patients with genomically defined diseases driven by abnormal kinase activation. The company was founded on 2008.",Manufactures pharmaceuticals products,Rumored Deal,True,Disclosed Value,True,9238.396319,,5866.51,136157.602,54.66,57.11,42.2,16.192,-52.218,0.0,-58.447,85.81,345.132,427.72,477.419,Not Applicable,False,-0.31,0.0,0.0,0.0,0.0,104.036,57.918,False,,2025-04-23,120.5,2025-Jun-02-SASY.PA-139228693401-Transcript,
